,Id,title,group,categories,totalreviews,avgrating
390,394,The Gospel of Peace  According to Guru Granth Sahib,Book,0,0,0.0
391,395,Elementary Number Theory (Student's Solution Manual),Book,0,0,0.0
392,396,Brown Ale : History  Brewing Techniques  Recipes (Classic Beer Style Series  14),Book,2,2,4.0
393,397,Biking the Arizona Trail: The Complete Guide to Day-Riding and Thru-Biking,Book,7,2,5.0
394,398,Leonard Bernstein (Getting to Know the World's Greatest Composers),Book,3,1,5.0
395,399,Botany in a Day:  Thomas J. Elpel's Herbal Field Guide to Plant Families  4th Ed.,Book,6,9,4.5
396,400,Wellington: Pillar of State,Book,2,2,5.0
397,401,Cobra: Original Motion Picture Soundtrack (1986 Film),Music,5,3,5.0
398,402,Experiment in Survival,Book,3,1,5.0
399,403,When Seconds Count,Music,0,0,0.0
400,404,Suzuki Cello School Cello: Cello Part,Book,2,1,5.0
401,405,Ungodly Rage: The Hidden Face of Catholic Feminism,Book,2,13,4.0
402,406,Layered Learning in Multiagent Systems: A Winning Approach to Robotic Soccer (Intelligent Robotics and Autonomous Agents),Book,9,0,0.0
403,407,Charm School,Book,5,58,4.5
404,408,The Return of the Real: Art and Theory at the End of the Century (October Books),Book,2,6,4.0
405,409,The Taoist Experience: An Anthology (S U N Y Series in Chinese Philosophy and Culture),Book,3,4,4.5
406,410,Brewster McCloud,Video,14,18,4.0
407,411,Christmas at Boots' Place,Music,33,2,5.0
408,412,Start and Run a Profitable Gift Basket Business (Start & Run ...),Book,6,8,3.5
409,413,The Literary Guide to the Bible,Book,3,2,4.5
410,414,Rachel's Song,Music,1,3,5.0
411,415,Wow Gospel 1999,Video,3,2,5.0
412,416,October,Book,5,2,5.0
413,417,The Work of the Negative,Book,1,0,0.0
414,418,How Can I Get Through To You?,Book,5,20,4.5
415,419,Merry Christmas from Doris Day & Dinah Shore,Music,29,1,4.0
416,420,The Oxford English-Arabic Dictionary of Current Usage,Book,3,3,3.5
417,421,My Nicu Baby Book: For Nicu Infants,Book,1,0,0.0
418,422,Your Cosmic Kids: Using Astrology to Understand Your Children,Book,4,1,5.0
419,423,Doomed Planet (Mission Earth  Vol 10),Book,3,8,3.5
420,424,Japanese Designs (Dover Pictorial Archive Series),Book,4,1,3.0
421,425,Mercedes (2-Volumes in 1 Book),Book,5,7,5.0
422,426,The Drowned and the Saved,Book,3,15,4.5
423,427,Andrea Palladio 1508-1580: Architect Between the Renaissance and Baroque (Big Series),Book,4,0,0.0
424,428,Plays Without Endings: On the Edge (Stories and Plays Without Endings),Book,0,0,0.0
425,429,R.E.M. : Talk About the Passion : An Oral History (Updated Edition),Book,7,4,5.0
426,430,No One Lives Forever 2: A Spy in H.A.R.M.'s Way : Prima's Official Strategy Guide (Prima's Official Strategy Guides),Book,8,2,5.0
427,431,Hungarian Vizsla (World of Dogs),Book,2,2,4.5
428,432,Colour Meditations,Book,1,0,0.0
429,433,LabVIEW for Data Acquisition,Book,5,0,0.0
430,434,The Code of the Woosters: Jeeves to the Rescue,Book,7,2,5.0
431,435,The Power of Reiki : An Ancient Hands-On Healing Technique,Book,4,27,4.5
432,436,Italic Handwriting Series Book C (Italic Handwriting Series),Book,0,0,0.0
433,437,Core Curriculum for Neonatal Intensive Care Nursing,Book,6,2,3.5
434,438,Focus On Photon Mapping (Game Development),Book,7,7,2.0
435,439,Narrative of the Life of Frederick Douglass (Dover Thrift Editions),Book,6,62,4.5
436,440,Sterile Pharmaceutical Packaging: Compatibility and Stability: Technical Report 5,Book,0,0,0.0
437,441,One Hundred Years of Solitude (Everyman's Library (Cloth)),Book,2,424,4.5
438,442,It's Arbor Day  Charlie Brown,Video,7,4,5.0
439,443,World's Finest Comics Archives  Vol. 2 (DC Archive Editions),Book,3,0,0.0
440,444,Interaction: Artistic Practice in the Network,Book,3,0,0.0
441,445,An Affair of Sorcerers,Book,3,2,4.0
442,446,Faith and Justification (Studies in Dogmatics),Book,1,0,0.0
443,447,I Hate Stanford: 303 Reasons Why You Should  Too (I Hate...),Book,3,1,5.0
444,448,Three To Get Deadly : A Stephanie Plum Novel (A Stephanie Plum Novel),Book,5,141,4.5
445,449,Audubon 365 Birds Page-A-Day Calendar 2002,Book,0,0,0.0
446,450,The Exorcist,Book,4,179,4.5
447,451,Making Change Happen : Practical Planning for School Leaders,Book,4,0,0.0
448,452,101 Ways to Health and Healing,Book,4,0,0.0
449,453,The Insider: Music From The Motion Picture,Music,5,31,4.5
450,454,Memories of Lafayette,Book,11,0,0.0
451,455,Midwinter Night's Dream,Music,10,3,5.0
452,456,Made in Japan,Music,5,16,4.0
453,457,Make Yourself,Music,6,545,4.5
454,458,The Gift of Game,Music,3,142,3.5
455,459,Make Yourself,Music,6,545,4.5
456,460,The Gift of Game [Clean],Music,3,9,3.5
457,461,The Visual Culture of American Religions,Book,4,0,0.0
458,462,The Civil War Collection,Book,1,4,5.0
459,463,Improve Your People Skills,Book,1,0,0.0
460,464,Say It Is Pentecost: A Guide Through Balthasar's Logic (Introduction to Hans Urs Von Valthasar),Book,2,0,0.0
461,465,Because of Jesus,Book,5,3,4.5
462,466,Negotiating a Complex World,Book,3,1,5.0
463,467,From The Ground Up (Jossey-Bass Business & Management (Paperback)),Book,6,2,5.0
464,468,Awake and Breathe,Music,3,68,4.0
465,469,Bird Songs,Music,4,1,5.0
466,470,Music Bank,Music,9,42,4.5
467,471,Bergin and Garfield's Handbook of Psychotherapy and Behavior Change (Bergin and Garfield's Handbook of Psychotherapy and Behavior Change),Book,3,0,0.0
468,472,From Here to Eternity,Book,4,47,4.5
469,473,Essentials of Managed Health Care,Book,2,1,5.0
470,474,Bad Aboriginal Art : Tradition  Media  and Technological Horizons (Theory Out of Bounds  Vol 3),Book,3,2,5.0
471,475,Teachers' Messages for Report Cards: English-Spanish Edition,Book,5,2,5.0
472,476,Revolutionary Guide to Assembly Language,Book,1,14,4.0
473,477,A Simple Path,Book,9,20,4.5
474,478,Prophecy and Society in Ancient Israel,Book,4,1,4.0
475,479,How to Build & Power Tune Su Carburettors (Speedpro),Book,1,0,0.0
476,480,Gunfighter Ballads & Trail Songs,Music,3,42,5.0
477,481,A Major Case: A Novel by Pete Deer,Book,1,14,4.5
478,482,Thematic Learning Adventures for Young Children: Weekly Integrated Curriculum Units for the Whole Year (Kids' Stuff),Book,3,0,0.0
479,483,Hitler : A Study in Tyranny,Book,5,13,3.5
480,484,St. Martin De Porres-Apostle of Charity (Cross and Crown Series of Spirituality),Book,3,1,5.0
481,485,Stand By Your Man (Exp),Music,3,4,5.0
482,486,Stardust,Music,2,46,4.5
483,487,The Wood Between the Worlds: Adapted from the Chronicles of Narnia by C.S. Lewis (Narnia),Book,6,4,5.0
484,488,Nova's Ark,Book,5,10,4.5
485,489,Beyond Horizon,Music,7,2,4.5
486,490,Record Of Lodoss War Chronicles Of The Heroic Knight Book 2 (Record of Lodoss War (Graphic Novels)),Book,2,1,4.0
487,491,The Life of Sir William Osler,Book,2,1,5.0
488,492,German : 2nd Ed. (Basic),Book,2,8,4.5
489,493,Ten-Second Rainshowers : Poems by Young People,Book,4,4,5.0
490,494,We Can Work It Out: How to Solve Conflicts  Save Your Marriage  and Strengthen Your Love for Each Other,Book,2,9,5.0
491,495,Discipleship Journal's 101 Best Small Group Ideas,Book,3,2,4.0
492,496,Procedures for Primary Care Providers,Book,8,0,0.0
493,497,Vowel Chart,Book,4,0,0.0
494,498,Perspectives on the Word of God,Book,1,1,4.0
495,499,Great Expectations,Video,24,143,4.0
496,500,Chinese Herbal Secrets: The Key to Total Health,Book,7,1,5.0
497,501,The Complete Idiot's Guide to Getting Published (2nd Edition),Book,3,55,4.5
498,502,Dreaming Southern,Book,1,28,3.0
499,503,A-1 Photography Practice Set for Accounting,Book,4,0,0.0
500,504,Partnering Intelligence: Creating Value for Your Business by Building Smart Alliances,Book,8,6,5.0
501,505,Musicology and Difference: Gender and Sexuality in Music Scholarship,Book,4,0,0.0
502,506,Inventing Catholic Tradition,Book,3,0,0.0
503,507,Live at the Hollywood Palladium (December 15  1988),Music,3,10,3.5
504,508,America's Heroes: Inspiring Stories of Courage  Sacrifice and Patriotism,Book,6,5,3.5
505,509,The Enormous Turnip,Book,3,0,0.0
506,510,Available Light: Anthropological Reflections on Philosophical Topics.,Book,4,3,4.5
507,511,Business Start-up Handbook,Book,6,4,4.0
508,512,Flavors of St. Augustine: An Historic Cookbook,Book,2,3,4.5
509,513,Balance of the Force,Music,7,6,5.0
510,514,Verdi - Il Trovatore / Levine  Milnes  Marton  Pavarotti  Metropolitan Opera,DVD,12,17,3.0
511,515,Anne-Sophie Mutter - A Life with Beethoven,DVD,8,4,5.0
512,516,From Dirt We Come,Music,2,1,5.0
513,517,Sacred Steel Live!,Music,7,7,5.0
514,518,Jazz Steppin',Music,7,1,4.0
515,519,El corazón de piedra verde,Book,1,0,0.0
516,520,Training Youth for Dynamic Leadership,Book,3,0,0.0
517,521,Attack of the Amazons (The Seven Sleepers   No 8),Book,3,9,3.5
518,522,Mozart - Die Zauberflote (The Magic Flute) / Levine  Battle  Serra  Metropolitan Opera,DVD,14,30,4.5
519,523,Chet Baker Quartet Featuring Russ Freeman,Music,5,4,5.0
520,525,Thebes,Book,5,9,5.0
521,526,Bring It On!,Music,1,0,0.0
522,527,Wings of Discovery,Book,1,10,5.0
523,528,Viennese Memories,Music,10,0,0.0
524,529,An Outline of Philosophy,Book,2,1,4.0
525,530,How to Borrow Your Way to Wealth Success,Book,0,0,0.0
526,531,David Copperfield,Book,5,1,5.0
527,532,A Step-By-Step Guide to Church Marketing Breaking Ground for the Harvest,Book,0,0,0.0
528,533,Mathematics Dictionary and Handbook,Book,1,1,5.0
529,534,Union Bust (Destroyer  7),Book,1,0,0.0
530,535,Synopsis of Cardiac Physical Diagnosis,Book,4,0,0.0
531,536,Evangelism And Missions,Book,2,0,0.0
532,537,Greek Mathematical Works:  Thales to Euclid (Loeb Classical Library  No. 335),Book,4,0,0.0
533,538,Ultimate New Wave Party 1998,Music,4,10,4.5
534,539,A History of the Federal Reserve  Vol. 1: 1913-1951,Book,8,1,4.0
535,540,Professional Visual Basic 6: The 2003 Programmer's Resource,Book,2,5,4.0
536,541,Ad Lib,Music,9,2,4.5
537,542,Digo  yo como mujer  Catalina D`Erzell (Feminista de México),Book,0,0,0.0
538,543,Classical Art: From Greece to Rome (Oxford History of Art),Book,4,1,5.0
539,544,Descendants of Noah: Stories of Armenian Apostolic Faith and Heritage,Book,0,0,0.0
540,545,Forgetting Whose We Are: Alzheimer's Disease and the Love of God,Book,3,0,0.0
541,546,And His Orchestra,Music,1,0,0.0
542,547,PCB Design for Real-World EMI Control (The Kluwer International Series in Engineering and Computer Science),Book,5,0,0.0
543,548,Masks of the World,Book,3,0,0.0
544,549,The Helix Factor II : The Implementer's Edition,Book,0,0,0.0
545,550,Mad About Shooters Baby,Book,4,0,0.0
546,551,The SECRET OF THE BULLS,Book,2,5,5.0
547,552,Ultimate Freshwater Fishing,Book,2,1,5.0
548,553,Teaching U.S. Puerto Rican History (Teaching Diversity),Book,1,0,0.0
549,554,Marmalade Boy  Vol. 8,Book,4,2,5.0
550,555,Vince Lombardi Video Football Card,Video,1,0,0.0
551,556,Baudelaire,Book,2,3,4.0
552,557,NIV Compact Dictionary of the Bible,Book,5,2,3.5
553,558,Trance States in Tongues,Music,4,5,5.0
554,559,Retrograss,Music,14,7,4.5
555,560,Simply Grand,Music,2,4,5.0
556,561,I Wish I Had a Red Dress,Book,5,78,4.0
557,562,Selections from The Beatles Anthology  Volume 1 (Selections from the Beatles Anthology),Book,4,1,3.0
558,563,The Archaeology of Ancient Israel,Book,4,1,4.0
559,564,Whatcha Doin',Music,4,10,4.5
560,565,Becoming Bread: Embracing the Spiritual in the Everyday,Book,3,2,5.0
561,566,Evangelical Dictionary of Theology (Baker Reference Library),Book,5,7,4.5
562,567,Spinning Fantasies: Rabbis  Gender  and History (Contraversions  9),Book,3,1,5.0
563,568,Do Re Mi (1999 Broadway Revival Cast),Music,2,8,4.0
564,569,Color and Light in Nature,Book,4,5,5.0
565,570,Brainwave Journey [1996],Music,15,5,3.5
566,571,Price Guide to Holt-Howard Collectibles: And Related Ceramicwares of the '50s & '60s,Book,3,4,4.5
567,572,More Garden Woodwork in a Weekend,Book,3,1,4.0
568,573,Brainwave Suite (w/booklet),Music,11,15,4.5
569,574,Zeke Pippin,Book,1,3,3.5
570,575,Fathers and Sons,Book,2,56,4.5
571,576,Lofting,Book,3,1,3.0
572,577,One Flew Over the Cuckoo's Nest,Book,3,316,4.5
573,578,Visions of Culture: An Introduction to Anthropological Theories and Theorists : An Introduction to Anthropological Theories and Theorists,Book,1,1,5.0
574,579,Queen's Own Fool : A Novel of Mary Queen of Scots,Book,5,32,4.5
575,580,Society: The Basics,Book,3,8,3.5
576,581,The First Day,Music,3,3,4.5
577,582,By the Light of the Moon,Book,3,178,3.5
578,583,Nell's Quilt,Book,1,10,3.5
579,584,Kenton in Hi-Fi,Music,9,11,4.5
580,585,Keeper of the Flame: The Complete Capitol Recordings,Music,6,2,4.5
581,586,The Misty Miss Christy,Music,6,9,5.0
582,587,The Best Of James Bond: 30th Anniversary Collection,Music,2,12,4.5
583,588,Capitol Years,Music,5,9,5.0
584,589,Hap Ki Do #4,Video,1,0,0.0
585,590,Sarah Sings Soulfully,Music,8,5,5.0
586,591,Venus Isle,Music,1,61,4.5
587,592,Southern Slavery: As It Was,Book,2,26,2.5
588,593,The Best of Ronnie Laws,Music,4,4,4.5
589,594,Nat King Cole Trio: Instrumental Classics,Music,9,4,5.0
590,595,Outdoor Photography: 101 Tips And Hints,Book,6,0,0.0
591,596,Buster's Diaries : The True Story of a Dog and His Man,Book,2,7,4.5
592,597,Sunday Jews,Book,4,10,2.0
593,598,The Best Of Nina Simone: The Colpix Years,Music,8,8,5.0
594,599,Masada,Music,7,3,4.5
595,600,American Patriot,Music,4,55,4.5
596,601,Construction Surveying and Layout: A Step-By-Step Field Engineering Methods Manual,Book,0,0,0.0
597,602,No Cover  No Minimum,Music,10,2,5.0
598,603,ARCOLOGY - THE CITY IN THE IMAGE OF MAN,Book,0,0,0.0
599,604,Beauty & The Beat,Music,4,11,4.5
600,605,The Training and Hiring of Journalists: (Communication and Information Science),Book,2,0,0.0
601,606,Countdown to Extinction,Music,1,138,4.5
602,607,Everyones Sleepy,Book,7,1,5.0
603,608,The Best of James Bond 30th Anniversary,Music,16,17,5.0
604,609,Dark Specter (Vintage Crime/Black Lizard),Book,3,9,3.0
605,610,Glory for Sale: Inside the Browns' Move to Baltimore & the New NFL,Book,2,6,5.0
606,611,Written on Our Hearts: The Old Testament Story of God's Love,Book,1,1,5.0
607,612,Pitching In : When Your Elderly Parents Need Help,Book,7,4,5.0
608,613,When Mammoths Walked the Earth,Book,3,1,5.0
609,614,Calli's Outlaw,Book,1,0,0.0
610,615,Berlitz China (Berlitz Pocket Guides),Book,2,0,0.0
611,616,Proudly We Serve: A Guide for Waiters and Waitresses,Book,1,1,1.0
612,617,The Keys of Hell,Book,2,11,3.5
613,618,Building Machines (Pamphlet Architecture  No 12),Book,2,1,5.0
614,619,Testifyin'!: Live at the Village Vanguard,Music,3,5,4.0
615,620,The Best of Fattburger,Music,6,1,5.0
616,621,So  Who Do You Think You Are?: Face Your Wounds  Heal Them  and Change Your Life,Book,4,6,5.0
617,622,So Tonight That I Might See,Music,3,79,4.5
618,623,Musical Networks: Parallel Distributed Perception and Performance,Book,7,0,0.0
619,624,Feeling and Thinking : The Role of Affect in Social Cognition (Studies in Emotion and Social Interaction),Book,6,1,5.0
620,625,Law for Recreation and Sport Managers,Book,3,0,0.0
621,626,Wong's Essentials of Pediatric Nursing (Workbook),Book,2,1,4.0
622,627,Junie B.  First Grader: Cheater Pants (Junie B. Jones  21),Book,0,0,0.0
623,628,Fundamentals of Solid-State Electronics,Book,3,1,5.0
624,629,The Law of Success  Volume I : Principles of Self-Mastery,Book,4,6,4.5
625,630,Real-World Readings in Art Education: Things Your Professor Never Told You (Garland Reference Library of Social Science),Book,2,0,0.0
626,631,Prophecies of the Bible,Book,3,1,3.0
627,632,The Scofield Study Bible: King James Version,Book,3,29,4.5
628,633,Misty of Chincoteague,Book,5,54,4.5
629,634,Marie Antoinette: The Journey,Book,8,55,4.0
630,635,The Essential Baking Cookbook (The Essential Series),Book,2,1,4.0
631,636,Picture This,Music,4,28,5.0
632,637,Conflict Resolution in the Middle School,Book,1,0,0.0
633,638,The Classic Dolci of the Italian Jews  A World of Jewish Desserts,Book,4,0,0.0
634,639,The Bear: An American Folk Song,Book,1,0,0.0
635,640,Nightfall (Bantam Spectra Book),Book,4,64,4.0
636,641,The Art of Decorative Paper Pricking,Book,2,4,4.0
637,642,Songs Without Words,Music,10,9,4.0
638,643,Modern Oral Amdo Tibetan: A Language Primer (Studies in Linguistics and Semiotics  5),Book,3,0,0.0
639,644,New Haven Negroes: A Social History,Book,0,0,0.0
640,645,Perfect Fit,Music,7,4,5.0
641,646,On a Starry Night,Music,23,34,5.0
642,647,Swell Style : A Girl's Guide to Turning Heads (Swell Little Books),Book,4,1,4.0
643,648,Turtle Island String Quartet: A Windham Hill Retrospective,Music,6,1,5.0
644,649,Chinese Country Antiques: Vernacular Furniture and Accessories  C. 1780-1920,Book,2,3,3.0
645,650,Hypnosis for Change,Book,5,3,4.5
646,651,A Winter's Solstice  Vol. 6,Music,12,7,4.5
647,652,The Art of Living : A Guide to Contentment  Joy and Fulfillment,Book,5,0,0.0
648,653,Cowboy Bebop - Session 2,DVD,5,28,5.0
649,654,The Real Rules : How to Find the Right Man for the Real You,Book,5,63,3.5
650,655,Film Editing: History  Theory and Practice : Looking at the Invisible,Book,4,0,0.0
651,656,Denise Austin - Hit the Spot:Totally Firm,Video,6,19,4.5
652,657,Magic or Medicine?: An Investigation of Healing & Healers,Book,2,0,0.0
653,658,Ransom (Laurel Leaf Books),Book,7,77,4.0
654,659,Lean Back,Music,2,5,4.5
655,660,Reader's Digest Complete Guide to Pain Relief: Hundreds of New and Time-Honored Techniques to Help You Master Pain,Book,3,0,0.0
656,661,Techno Trax  Vol. 1,Music,6,0,0.0
657,662,Delights of the Garden,Music,1,16,4.5
658,663,Identity  Vol. 2,Music,10,2,5.0
659,664,Mountain Born (Pennant),Book,5,4,4.0
660,665,Mohammed and Charlemagne,Book,1,5,4.0
661,666,Art Deco Textiles,Book,4,0,0.0
662,667,Los Angeles Wedding Planner,Book,3,0,0.0
663,668,The Eyre Affair (Alex Awards (Awards)),Book,5,236,4.0
664,669,The Sweetest Gift,Video,9,2,5.0
665,670,The Impressionist,Book,3,40,3.5
666,671,Atlas of Approaches for General Surgery of the Dog and Cat,Book,7,1,3.0
667,672,Lost Films Of Laurel And Hardy #8,DVD,8,6,4.5
668,673,Beyond the Rainbow Bridge : Nurturing our children from birth to seven,Book,0,0,0.0
669,674,Serendipity,Music,1,5,4.0
670,675,Sublte Aromatherapy,Book,0,0,0.0
671,676,Fight Club,Book,5,551,4.5
672,677,Codenotes for Java: Intermediate and Advanced Language Features,Book,5,2,4.5
673,678,Homespun Handknit: Caps  Socks  Mittens & Gloves,Book,2,14,4.5
674,679,Generation Xercise! Debra Minghi's Cardio DJ Club Workout,Video,1,0,0.0
675,680,In The Big Band Mood,Music,1,12,4.0
676,681,Ben Hogan's Five Lessons : The Modern Fundamentals of Golf,Book,3,87,4.5
677,682,Policy on Geometric Design of Highways and Streets 2001,Book,1,0,0.0
678,683,Lightning,Book,4,36,3.5
679,684,Driven: The Definitive Biography of Nick Faldo,Book,4,1,4.0
680,685,From Assassins to West Side Story : The Director's Guide to Musical Theatre,Book,2,22,4.5
681,686,Mystery Science Theater 3000 - The Brain That Wouldn't Die,DVD,14,51,4.5
682,687,Movies As Politics,Book,2,3,3.5
683,688,Path of Daggers (The Wheel of Time  8),Book,9,1688,3.0
684,689,Mystery Science Theater 3000 - Eegah,DVD,14,81,4.5
685,690,Soundstage: The Andy Kaufman Show,DVD,8,7,4.5
686,691,Toddlers Sing Storytime,Music,9,7,4.0
